City,Customer Name,Customer Segment,Customer Type,Feedback,Gender,Order Date,Order ID,Order Priority,POS,Product Category,Product Container,Product Name,Product Sub-Category,Promotion,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Discount,Labour Cost,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Shipping Cost,Unit Price
Springfield,Eric Barreto,Small Business,Online,Satisified,Female,15/01/10,21574,Critical,Point of Sales,Technology,Small Pack,Fuji Slim Jewel Case CD-R,Computer Peripherals,Television Advertising,East,2990,16/01/10,Regular Air,MA,1108,0,0.995,1,33,0.55,-37.2,77.55,1.99,2.12
Cranston,Eric Barreto,Small Business,Online,Satisified,Female,28/12/09,11206,Low,Point of Sales,Technology,Small Box,Zoom V.92 USB External Faxmodem,Computer Peripherals,Television Advertising,East,1552,30/12/09,Regular Air,Rhode Island,2920,0.09,9.995,1,26,0.41,-17.03,1285.55,19.99,49.99
Chester,Erica Hackney,Small Business,Online,Satisified,Female,15/01/10,15079,Medium,Point of Sales,Technology,Small Box,Logitech Cordless Navigator Duo,Computer Peripherals,Film Advertising,East,2110,18/01/10,Regular Air,Pennsylvania,19013,0,3.59,1,45,0.48,1276.25,3753.42,7.18,80.98
South Portland,Deborah Brumfield,Small Business,Online,Very Satisfied,Female,11/01/10,59270,High,Point of Sales,Technology,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,Outdoor Advertising,East,8300,13/01/10,Regular Air,Maine,4106,0.01,0.995,1,47,0.42,749.03,1597.02,1.99,31.78
Ridgewood,Debra Catini,Small Business,Online,Very Satisfied,Female,14/09/09,7297,High,Point of Sales,Technology,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Computer Peripherals,Outdoor Advertising,East,1003,15/09/09,Regular Air,New Jersey,7450,0.08,0.995,1,7,0.55,-71.83,296.84,1.99,45.19
Cumberland,Dianna Wilson,Small Business,Online,Very UnSatisfied,Female,26/04/10,49989,Not Specified,Point of Sales,Technology,Small Box,Gyration Ultra Professional Cordless Optical Suite,Computer Peripherals,Outdoor Advertising,East,7004,27/04/10,Regular Air,Rhode Island,2864,0.04,3.59,1,6,0.48,-559.78,1854.94,7.18,300.97
Auburn,Erin Mull,Small Business,Online,Satisified,Female,17/04/12,24098,Critical,Point of Sales,Technology,Small Box,LX 788,Telephones and Communication,Film Advertising,South,3376,18/04/12,Regular Air,Alabama,36830,0.02,4.495,1,32,0.58,836.145,4158.0725,8.99,155.99
Smyrna,Neoma Murray,Small Business,Online,Satisified,Female,30/08/10,44613,High,Point of Sales,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,newspapers and magazines,South,6305,31/08/10,Regular Air,Georgia,30080,0.03,2.515,1,17,0.6,-71.39,120.751,5.03,7.99
Apopka,Eric Hoffmann,Small Business,Online,Satisified,Female,01/08/12,11431,High,Point of Sales,Technology,Small Box,Talkabout T8097,Telephones and Communication,Film Advertising,South,1588,02/08/12,Regular Air,Florida,32712,0.1,4.495,1,8,0.58,-615.67,1273.266,8.99,205.99
Auburn,Erin Mull,Small Business,Online,Satisified,Female,16/11/11,16993,Medium,Point of Sales,Technology,Small Box,V70,Telephones and Communication,Film Advertising,South,2355,16/11/11,Regular Air,Alabama,36830,0.05,1.25,1,8,0.59,-433.488,1383.919,2.5,205.99
Smyrna,Neoma Murray,Small Business,Online,Satisified,Female,09/12/12,34723,Medium,Point of Sales,Technology,Small Box,5180,Telephones and Communication,newspapers and magazines,South,4882,11/12/12,Regular Air,Georgia,30080,0.09,4.495,1,29,0.56,79.317,1487.8995,8.99,65.99
Statesboro,Neoma Murray,Small Business,Online,Satisified,Female,06/10/12,50818,Medium,Point of Sales,Technology,Small Box,TimeportP7382,Telephones and Communication,newspapers and magazines,South,7123,08/10/12,Regular Air,Georgia,30458,0.1,4.495,1,34,0.56,1111.257,5518.5315,8.99,205.99
Searcy,Deborah Brumfield,Small Business,Online,Very Satisfied,Female,15/03/11,20967,High,Point of Sales,Technology,Large Box,Hewlett Packard LaserJet 3310 Copier,Copiers and Fax,Outdoor Advertising,South,2909,15/03/11,Regular Air,Arkansas,72143,0.09,12.245,1,50,0.37,13340.26,28664.52,24.49,599.99
Searcy,Deborah Brumfield,Small Business,Online,Very Satisfied,Female,15/03/11,20967,High,Point of Sales,Technology,Small Box,M3682,Telephones and Communication,Outdoor Advertising,South,2910,16/03/11,Regular Air,Arkansas,72143,0.03,4.04,1,6,0.57,-397.529,635.7405,8.08,125.99
Wenatchee,Erica Smith,Small Business,Online,Satisified,Female,27/01/12,41760,Low,Point of Sales,Technology,Small Box,600 Series Flip,Telephones and Communication,Film Advertising,West,5885,01/02/12,Regular Air,Washington,98801,0.05,4.495,1,40,0.57,696.951,3232.1335,8.99,95.99
Wenatchee,Erica Smith,Small Business,Online,Satisified,Female,27/01/12,41760,Low,Point of Sales,Technology,Small Box,6160,Telephones and Communication,Film Advertising,West,5884,01/02/12,Regular Air,Washington,98801,0.08,1.25,1,7,0.57,-278.872,685.7205,2.5,115.99
Ontario,Deborah Brumfield,Small Business,Online,Very Satisfied,Female,31/10/10,43844,High,Point of Sales,Technology,Small Box,KF 788,Telephones and Communication,Outdoor Advertising,West,6186,31/10/10,Regular Air,California,91761,0.02,2.495,1,25,0.56,170.568,1009.868,4.99,45.99
Burnsville,Matt Abelman,Consumer,Online,Satisified,Male,10/08/09,45731,Critical,Point of Sales,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,Window Display,Central,6434,11/08/09,Delivery Truck,Minnesota,55337,0.04,77.06,1,44,0.76,-169.227,12689.87,154.12,296.18
Owasso,Pete Armstrong,Consumer,Online,Satisified,Male,09/07/12,2209,High,Point of Sales,Furniture,Jumbo Drum,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Chairs & Chairmats,Outdoor Advertising,Central,316,11/07/12,Delivery Truck,Oklahoma,74055,0,29.475,1,27,0.57,2245.24,9418.73,58.95,320.98
Lewiston,Emily Phan,Consumer,Online,Satisified,Male,10/06/10,132,Medium,Point of Sales,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,Television Advertising,East,23,13/06/10,Delivery Truck,Maine,4240,0.05,27.37,1,30,0.69,-603.8,4011.65,54.74,130.98
Findlay,Karen Daniels,Consumer,Online,Unsatisfied,Male,30/08/10,34530,Low,Point of Sales,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,Outdoor Advertising,East,4853,04/09/10,Delivery Truck,Ohio,45840,0.03,8.005,1,7,0.7,-364.873366,1092.42,16.01,150.98
Gahanna,Karen Daniels,Consumer,Online,Unsatisfied,Male,14/08/11,56580,Not Specified,Point of Sales,Furniture,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,Tables,Outdoor Advertising,East,7913,16/08/11,Delivery Truck,Ohio,43230,0.05,30.88,1,29,0.78,-693.230395,8122.53,61.76,286.85
Olney,Vivian Mathis,Consumer,Online,Very Satisfied,Male,17/08/11,13381,Medium,Point of Sales,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,Window Display,East,1861,17/08/11,Delivery Truck,Maryland,20832,0,33.335,1,41,0.65,-627.641157,10714.78,66.67,259.71
Hilton Head Island,Larry Blacks,Consumer,Online,Satisified,Male,24/11/12,37765,Low,Point of Sales,Furniture,Jumbo Drum,Hon Comfortask¨ Task/Swivel Chairs,Chairs & Chairmats,Outdoor Advertising,South,5309,29/11/12,Delivery Truck,South Carolina,29915,0.01,15,1,12,0.69,-66.38,1465.33,30,113.98
Rose Hill,Dean Percer,Consumer,Online,Very Satisfied,Male,20/10/09,50626,Medium,Point of Sales,Furniture,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,Outdoor Advertising,South,7093,21/10/09,Delivery Truck,Virginia,24281,0,17.945,1,18,0.66,248.19,3267.41,35.89,170.98
Marrero,Richard Eichhorn,Consumer,Online,Very Satisfied,Male,06/04/12,39143,Not Specified,Point of Sales,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,Outdoor Advertising,South,5526,06/04/12,Delivery Truck,Louisiana,70072,0.05,33.135,1,46,0.65,-1134.61,6730.07,66.27,150.98
Boise,Pauline Webber,Consumer,Online,Satisified,Male,20/10/11,57380,Low,Point of Sales,Furniture,Jumbo Box,Bush Advantage Collection¨ Round Conference Table,Tables,Outdoor Advertising,West,8031,24/10/11,Delivery Truck,Idaho,83704,0.05,26.1,1,3,0.64,-95.04,545.88,52.2,212.6
Albuquerque,Katharine Harms,Consumer,Online,Unsatisfied,Male,23/02/12,51239,Low,Point of Sales,Furniture,Jumbo Drum,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,Outdoor Advertising,West,7181,25/02/12,Delivery Truck,New Mexico,87105,0.09,30,1,48,0.56,-1296.93,4046.25,60,85.29
Bothell,Raymond Book,Consumer,Online,Unsatisfied,Male,07/09/12,29536,Medium,Point of Sales,Furniture,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,Outdoor Advertising,West,4166,09/09/12,Delivery Truck,Washington,98011,0.07,32.33,1,11,0.62,-176.77,2483.53,64.66,220.98
Alamogordo,Katharine Harms,Consumer,Online,Unsatisfied,Male,23/02/12,41921,Medium,Point of Sales,Furniture,Jumbo Drum,Global Troyª Executive Leather Low-Back Tilter,Chairs & Chairmats,Outdoor Advertising,West,5911,26/02/12,Delivery Truck,New Mexico,88310,0.04,13,1,32,0.6,4860.73,16313.51,26,500.98
Bellingham,Raymond Book,Consumer,Online,Unsatisfied,Male,19/10/11,13126,Not Specified,Point of Sales,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,Outdoor Advertising,West,1833,21/10/11,Delivery Truck,Washington,98226,0.02,14.605,1,2,0.74,-301.73,380.62,29.21,179.29
Bellingham,Raymond Book,Consumer,Online,Unsatisfied,Male,19/10/11,13126,Not Specified,Point of Sales,Furniture,Jumbo Drum,Global Deluxe High-Back Office Chair in Storm,Chairs & Chairmats,Outdoor Advertising,West,1832,21/10/11,Delivery Truck,Washington,98226,0.02,14.315,1,45,0.76,114.46,6325.65,28.63,135.99
Pullman,Yoseph Carroll,Consumer,Online,Very Satisfied,Male,21/08/11,2882,High,Point of Sales,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,Window Display,West,429,23/08/11,Delivery Truck,Washington,99163,0.03,15,1,23,0.62,565.34,3872.87,30,160.98
Deer Park,Anthony Witt,Corporate,Online,Satisified,Male,24/12/12,44992,Critical,Point of Sales,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,fairs and exhibition,Central,6347,26/12/12,Delivery Truck,Texas,77536,0.06,34.82,1,32,0.72,-536.166,7110.24,69.64,218.75
Vernon Hills,Bryan Mills,Corporate,Online,Satisified,Male,02/08/09,55298,Critical,Point of Sales,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,Television Advertising,Central,7716,03/08/09,Delivery Truck,Illinois,60061,0.01,32.365,1,1,0.56,-165.6,368.66,64.73,300.98
Deer Park,Anthony Witt,Corporate,Online,Satisified,Male,05/09/12,14695,High,Point of Sales,Furniture,Jumbo Box,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,fairs and exhibition,Central,2057,06/09/12,Delivery Truck,Texas,77536,0.05,27.055,1,40,0.69,-1609.92,1992.45,54.11,48.58
Oklahoma City,Pauline Chand,Corporate,Online,Satisified,Male,01/06/12,50883,Low,Point of Sales,Furniture,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,Outdoor Advertising,Central,7135,01/06/12,Delivery Truck,Oklahoma,73120,0.01,15,1,35,0.69,957.29,6739.92,30,180.98
Gladstone,Maria Bertelson,Corporate,Online,Satisified,Male,11/01/12,22663,Low,Point of Sales,Furniture,Jumbo Drum,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,Outdoor Advertising,Central,3159,11/01/12,Delivery Truck,MO,64118,0.07,28.5,1,35,0.78,-384.6,9843.11,57,280.98
Apple Valley,Mark Cousins,Corporate,Online,Satisified,Male,10/07/11,49126,Low,Point of Sales,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,Window Display,Central,6892,17/07/11,Delivery Truck,Minnesota,55124,0,15,1,33,0.62,1055.47,5661.08,30,160.98
Westland,Mark Cousins,Corporate,Online,Satisified,Male,12/12/10,30149,Medium,Point of Sales,Furniture,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,Outdoor Advertising,Central,4239,14/12/10,Delivery Truck,Michigan,48185,0.09,9.595,1,5,0.58,-88.64,173.62,19.19,33.94
Kalamazoo,Ralph Kennedy,Corporate,Online,Unsatisfied,Male,21/06/09,6144,Critical,Point of Sales,Furniture,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,Tables,Outdoor Advertising,Central,856,22/06/09,Delivery Truck,Michigan,49001,0.03,20.095,1,4,0.62,-223.587,1472.31,40.19,348.21
Lake Jackson,Philip Brown,Corporate,Online,Unsatisfied,Male,10/03/11,47714,Medium,Point of Sales,Furniture,Jumbo Box,Balt Solid Wood Rectangular Table,Tables,Outdoor Advertising,Central,6701,11/03/11,Delivery Truck,Texas,77566,0.06,20.82,1,29,0.75,-690.21,2946.05,41.64,105.49
West Lafayette,Joy Smith,Corporate,Online,Very UnSatisfied,Male,13/09/11,40871,Not Specified,Point of Sales,Furniture,Jumbo Drum,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,Outdoor Advertising,Central,5760,15/09/11,Delivery Truck,Indiana,47906,0.05,15,1,18,0.71,-157.63,2022.65,30,110.98
Sharon,Mark Cousins,Corporate,Online,Satisified,Male,22/06/12,49255,High,Point of Sales,Furniture,Jumbo Box,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Bookcases,Window Display,East,6907,23/06/12,Delivery Truck,Pennsylvania,16146,0.09,13.425,1,20,,-102.3,1357.44,26.85,70.98
Edgewood,Pete Takahito,Corporate,Online,Satisified,Male,05/04/10,7936,Low,Point of Sales,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,Outdoor Advertising,East,1077,05/04/10,Delivery Truck,Maryland,21040,0.06,18.305,1,50,0.61,-868.88,2851.17,36.61,58.14
Sharon,Mark Cousins,Corporate,Online,Satisified,Male,20/11/09,40965,Medium,Point of Sales,Furniture,Jumbo Drum,Hon Non-Folding Utility Tables,Tables,Outdoor Advertising,East,5773,22/11/09,Delivery Truck,Pennsylvania,16146,0.09,30,1,48,0.55,-385.004477,7227.42,60,159.31
Marion,Laura Armstrong,Corporate,Online,Satisified,Male,13/10/09,53766,Not Specified,Point of Sales,Furniture,Jumbo Box,Bevis Rectangular Conference Tables,Tables,Outdoor Advertising,East,7526,14/10/09,Delivery Truck,Ohio,43302,0.07,23.1,1,22,0.69,-574.5597,3122.55,46.2,145.98
Sharon,Mark Cousins,Corporate,Online,Satisified,Male,26/05/12,44768,Not Specified,Point of Sales,Furniture,Jumbo Drum,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,Window Display,East,6323,27/05/12,Delivery Truck,Pennsylvania,16146,0.02,29.46,1,45,0.64,3083.98,16699.56,58.92,355.98
Holbrook,Karen Ferguson,Corporate,Online,Unsatisfied,Male,28/07/10,26341,Critical,Point of Sales,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,Outdoor Advertising,East,3683,30/07/10,Delivery Truck,New York,11741,0.03,25.97,1,8,0.63,-281.2238,1095.27,51.94,124.49
South Portland,Rick Duston,Corporate,Online,Very Satisfied,Male,05/12/10,46177,Low,Point of Sales,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,Outdoor Advertising,East,6489,07/12/10,Delivery Truck,Maine,4106,0.1,34.82,1,48,0.77,-528.653125,9708.64,69.64,218.75
Bethel Park,Denny Joy,Corporate,Online,Very UnSatisfied,Male,02/02/11,45543,Low,Point of Sales,Furniture,Jumbo Box,KI Conference Tables,Tables,Outdoor Advertising,East,6410,06/02/11,Delivery Truck,Pennsylvania,15102,0.01,44.65,1,16,0.69,-1615.5854,1223.43,89.3,70.89
Chapel Hill,Dennis Pardue,Corporate,Online,Neutral,Male,19/01/12,8034,High,Point of Sales,Furniture,Jumbo Box,Hon 61000 Series Interactive Training Tables,Tables,Outdoor Advertising,South,1095,21/01/12,Delivery Truck,North Carolina,27514,0.08,23.295,1,36,0.67,-1231.35,1606.4,46.59,44.43
West Memphis,Marc Crier,Corporate,Online,Satisified,Male,26/09/09,41542,High,Point of Sales,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,Outdoor Advertising,South,5852,27/09/09,Delivery Truck,Arkansas,72301,0.03,25.97,1,47,0.63,-194.83,6181.48,51.94,124.49
Columbus,Peter Fuller,Corporate,Online,Satisified,Male,17/06/11,47398,Medium,Point of Sales,Furniture,Jumbo Box,Bevis Boat-Shaped Conference Table,Tables,Outdoor Advertising,South,6660,19/06/11,Delivery Truck,Georgia,31907,0.03,31.37,1,6,0.75,-184.06,1307.184,62.74,262.11
Winter Haven,Nick Radford,Corporate,Online,Satisified,Male,28/04/11,39008,Not Specified,Point of Sales,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,newspapers and magazines,South,5500,30/04/11,Delivery Truck,Florida,33881,0,35.1,1,28,0.74,-1177.14,3582.79,70.2,122.99
Russellville,Marc Crier,Corporate,Online,Satisified,Male,25/05/10,11908,Not Specified,Point of Sales,Furniture,Jumbo Drum,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,Outdoor Advertising,South,1651,27/05/10,Delivery Truck,Arkansas,72801,0.09,28.5,1,5,0.78,-556.18,1386.6,57,280.98
Chattanooga,Randy Ferguson,Corporate,Online,Unsatisfied,Male,23/05/12,25447,Not Specified,Point of Sales,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,Outdoor Advertising,South,3569,26/05/12,Delivery Truck,Tennessee,37421,0.03,27.06,1,18,0.76,213.62,4428.56,54.12,296.18
Dalton,Peter Fuller,Corporate,Online,Unsatisfied,Male,13/01/12,52068,Not Specified,Point of Sales,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,Outdoor Advertising,South,7302,14/01/12,Delivery Truck,Georgia,30721,0.07,18.305,1,21,0.61,-412.36,1217.5,36.61,58.14
Oxford,Nona Balk,Corporate,Online,Very Satisfied,Male,26/08/10,13767,High,Point of Sales,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,newspapers and magazines,South,1927,28/08/10,Delivery Truck,Alabama,36203,0.05,34.82,1,12,0.72,-381.04,2050.712,69.64,218.75
Dunwoody,Rick Hansen,Corporate,Online,Very Satisfied,Male,29/04/12,28742,Low,Point of Sales,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,Outdoor Advertising,South,4026,06/05/12,Delivery Truck,Georgia,30338,0.04,42.815,1,7,0.74,-209.56,2171.464,85.63,376.13
Marietta,William Brown,Corporate,Online,Very Satisfied,Male,21/05/10,58308,Not Specified,Point of Sales,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,Window Display,South,8152,21/05/10,Delivery Truck,Georgia,30062,0,18.305,1,35,0.61,-465.66,2173.26,36.61,58.14
Laguna Hills,Adam Hart,Corporate,Online,Neutral,Male,18/11/12,3328,Low,Point of Sales,Furniture,Jumbo Box,BPI Conference Tables,Tables,Television Advertising,West,478,25/11/12,Delivery Truck,California,92653,0.1,40.1,1,12,0.71,-762.44,1736.41,80.2,146.05
Lewiston,Ricardo Block,Corporate,Online,Unsatisfied,Male,19/09/10,358,High,Point of Sales,Furniture,Jumbo Box,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,Outdoor Advertising,West,62,21/09/10,Delivery Truck,Idaho,83501,0.02,27.055,1,33,0.69,-1348.06,1640.9,54.11,48.58
Lewiston,Ricardo Block,Corporate,Online,Unsatisfied,Male,11/04/10,7078,High,Point of Sales,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,Outdoor Advertising,West,977,13/04/10,Delivery Truck,Idaho,83501,0.05,35.1,1,16,0.74,-885.73,1939.65,70.2,122.99
Bullhead City,Quincy Jones,Corporate,Online,Unsatisfied,Male,08/10/09,21541,Not Specified,Point of Sales,Furniture,Jumbo Box,"Hon Metal Bookcases, Black",Bookcases,Outdoor Advertising,West,2983,10/10/09,Delivery Truck,Arizona,86442,0.04,13.37,1,43,0.6,-78.36,3044.7,26.74,70.98
Cedar Rapids,Kimberly Carter,Home Office,Online,Satisified,Male,30/09/10,7489,Critical,Point of Sales,Furniture,Jumbo Box,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Bookcases,Outdoor Advertising,Central,1029,03/10/10,Delivery Truck,Iowa,52402,0.01,11.79,1,38,0.74,552.97,6900.13,23.58,180.98
